#! FIELDS phi file.free der_phi
           -1.947787445            0.128508976           -0.507196393
           -1.884955592             0.09346419           -0.596058725
           -1.822123739            0.055692861           -0.586011485
           -1.759291886            0.022590631           -0.445479247
